match_id,season,batting_team,bowling_team,home_team,away_team,over,runs
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,1,3
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,2,10
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,3,15
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,4,20
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,5,27
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,6,41
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,7,51
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,8,57
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,9,64
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,10,70
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,11,75
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,12,81
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,13,89
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,14,94
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,15,105
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,16,112
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,17,125
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,18,139
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,19,149
274,2012,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,20,163
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,1,3
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,2,8
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,3,17
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,4,18
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,5,25
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,6,36
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,7,39
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,8,48
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,9,60
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,10,72
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,11,76
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,12,86
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,13,98
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,14,113
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,15,116
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,16,132
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,17,140
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,18,157
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,19,160
274,2012,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,20,166
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,1,5
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,2,13
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,3,19
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,4,34
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,5,36
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,6,41
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,7,43
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,8,50
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,9,56
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,10,62
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,11,71
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,12,76
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,13,81
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,14,85
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,15,107
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,16,116
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,17,129
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,18,133
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,19,142
275,2012,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,20,146
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,1,2
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,2,14
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,3,23
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,4,29
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,5,40
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,6,45
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,7,53
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,8,57
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,9,66
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,10,70
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,11,76
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,12,83
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,13,88
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,14,93
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,15,104
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,16,116
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,17,118
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,18,131
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,19,139
275,2012,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,20,147
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,1,0
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,2,3
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,3,14
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,4,27
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,5,34
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,6,52
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,7,56
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,8,65
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,9,82
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,10,88
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,11,91
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,12,104
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,13,114
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,14,118
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,15,125
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,16,136
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,17,148
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,18,171
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,19,180
276,2012,Pune Warriors,Delhi Daredevils,Delhi Daredevils,Pune Warriors,20,192
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,1,5
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,2,12
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,3,14
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,4,16
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,5,29
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,6,49
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,7,56
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,8,74
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,9,87
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,10,92
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,11,104
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,12,114
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,13,120
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,14,125
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,15,131
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,16,139
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,17,142
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,18,152
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,19,167
276,2012,Delhi Daredevils,Pune Warriors,Delhi Daredevils,Pune Warriors,20,172
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,1,0
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,2,3
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,3,11
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,4,22
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,5,28
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,6,39
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,7,42
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,8,50
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,9,56
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,10,58
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,11,65
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,12,84
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,13,96
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,14,108
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,15,129
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,16,132
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,17,140
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,18,146
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,19,154
277,2012,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,20,162
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,1,10
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,2,16
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,3,26
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,4,32
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,5,42
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,6,48
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,7,52
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,8,59
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,9,61
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,10,75
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,11,80
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,12,86
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,13,96
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,14,103
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,15,119
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,16,120
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,17,130
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,18,144
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,19,155
277,2012,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,20,164
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,1,6
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,2,8
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,3,21
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,4,30
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,5,35
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,6,39
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,7,48
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,8,53
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,9,61
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,10,67
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,11,76
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,12,84
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,13,87
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,14,95
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,15,98
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,16,102
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,17,103
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,18,111
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,19,115
278,2012,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,20,126
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,1,5
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,2,9
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,3,17
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,4,26
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,5,32
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,6,42
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,7,44
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,8,52
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,9,58
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,10,65
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,11,73
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,12,78
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,13,81
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,14,90
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,15,97
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,16,101
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,17,107
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,18,116
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,19,126
278,2012,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,Kolkata Knight Riders,20,127
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,1,5
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,2,15
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,3,23
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,4,25
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,5,27
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,6,37
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,7,40
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,8,50
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,9,57
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,10,62
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,11,64
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,12,75
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,13,89
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,14,99
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,15,107
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,16,122
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,17,136
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,18,153
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,19,174
279,2012,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,20,189
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,1,8
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,2,18
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,3,25
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,4,31
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,5,35
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,6,48
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,7,56
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,8,57
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,9,59
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,10,67
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,11,80
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,12,88
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,13,91
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,14,93
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,15,103
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,16,110
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,17,121
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,18,130
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,19,135
279,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,20,143
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,1,1
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,2,2
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,3,7
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,4,14
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,5,18
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,6,28
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,7,39
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,8,42
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,9,46
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,10,50
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,11,53
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,12,61
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,13,74
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,14,81
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,15,95
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,16,99
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,17,110
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,18,123
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,19,132
280,2012,Pune Warriors,Delhi Daredevils,Pune Warriors,Delhi Daredevils,20,146
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,1,8
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,2,15
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,3,22
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,4,34
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,5,46
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,6,61
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,7,73
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,8,77
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,9,90
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,10,99
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,11,111
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,12,115
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,13,124
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,14,130
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,15,134
280,2012,Delhi Daredevils,Pune Warriors,Pune Warriors,Delhi Daredevils,16,148
281,2012,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Mumbai Indians,1,3
281,2012,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Mumbai Indians,2,9
281,2012,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Mumbai Indians,3,23
281,2012,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Mumbai Indians,4,26
281,2012,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Mumbai Indians,5,35
